movieId,title,genres
14578,Outside Providence,Romance|Comedy|Drama
57825,Bride & Prejudice,Drama|Comedy|Music|Romance
9555,Rabbit-Proof Fence,Adventure|Drama|Action|History
15581,Who's Your Caddy?,Comedy
13006,Split Second,Thriller|Action|Horror|Science Fiction|Crime
16651,The Other Side of Heaven,Action|Adventure|Drama|Family
4251,Veer-Zaara,Drama|Romance
12400,Redbelt,Drama
39053,Cyrus,Comedy|Drama|Romance
104896,A Dog Of Flanders,Drama|Family
14112,Auto Focus,Drama|Crime
12271,Factory Girl,Drama
71859,We Need to Talk About Kevin,Drama|Thriller
226354,The Christmas Candle,Drama|Family
48620,The Mighty Macs,Action|Drama
33676,Losin' It,Comedy
37080,Mother and Child,Drama|Romance
25388,March or Die,Action|Adventure|Drama|War
11687,The Visitors,Fantasy|Comedy|Science Fiction
39210,Somewhere,Comedy|Drama
30128,I Hope They Serve Beer in Hell,Comedy|Drama
31535,Chairman of the Board,Comedy
44835,Hesher,Drama
192134,Dom Hemingway,Comedy|Crime|Drama
1956,Gerry,Mystery|Drama|Adventure
24985,The Heart of Me,Drama|Romance
306745,Freeheld,Romance|Drama
47088,The Extra Man,Comedy
110402,Hard to Be a God,Drama|Science Fiction
27004,Ca$h,Crime|Thriller|Comedy
15013,Wah-Wah,Drama
8374,The Boondock Saints,Action|Thriller|Crime
277519,Z Storm,Crime|Thriller
78381,Twixt,Horror|Thriller
164372,The Snow Queen,Animation|Fantasy
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Family|Animation|Comedy|Adventure
8879,Pale Rider,Romance|Western
13001,Stargate: The Ark of Truth,Adventure|Science Fiction
9571,Dazed and Confused,Comedy|Drama
13649,High School Musical 2,Comedy|Drama|Family|Music
325373,Two Lovers and a Bear,Drama|Romance
334527,Criminal Activities,Thriller|Crime|Drama
2211,Aimee & Jaguar,Drama|History|Romance
13919,The Chumscrubber,Comedy|Drama
14576,Shade,Action|Thriller|Crime
82505,House at the End of the Street,Horror|Thriller
46738,Incendies,Drama|War|Mystery
38970,"Remember Me, My Love",Drama|Comedy|Romance
41009,Perrier’s Bounty,Action|Comedy|Crime|Drama
7347,Elite Squad,Drama|Action|Crime
250546,Annabelle,Horror
38415,Bran Nue Dae,Comedy|Drama|Foreign|Romance
650,Boyz n the Hood,Crime|Drama
16620,La Bamba,Drama|Music
25113,The Four Seasons,Comedy|Drama|Romance
11033,Dressed to Kill,Horror|Mystery|Thriller
34723,The Adventures of Huck Finn,Action|Adventure|Drama|Family
9430,Go,Crime|Comedy|Thriller
8998,Friends with Money,Comedy|Drama|Romance
10514,The Andromeda Strain,Science Fiction|Thriller
10496,Bats,Horror|Thriller
1591,Nowhere in Africa,Drama
76025,Shame,Drama
4836,Layer Cake,Drama|Thriller|Crime
14631,The Work and the Glory II: American Zion,Drama
87499,The East,Drama|Thriller
18923,A Home at the End of the World,Romance|Drama
26665,Aberdeen,Drama|Comedy|Foreign
28089,The Messenger,Drama|History
62255,Tracker,Action|Drama|Thriller|Adventure
5708,Control,Drama
218,The Terminator,Action|Thriller|Science Fiction
338,"Good bye, Lenin!",Comedy|Drama|Romance
21641,The Damned United,Drama
10925,The Return of the Living Dead,Comedy|Horror
2293,Mallrats,Romance|Comedy
621,Grease,Romance
792,Platoon,Drama|War|Action
1777,Fahrenheit 9/11,Documentary
642,Butch Cassidy and the Sundance Kid,History|Drama|Western|Crime
433,Mary Poppins,Comedy|Family|Fantasy
16619,Ordinary People,Drama
1725,West Side Story,Crime|Drama|Music
11977,Caddyshack,Comedy
20322,The Brothers,Comedy|Drama|Romance
16158,The Wood,Comedy|Drama|Romance
629,The Usual Suspects,Drama|Crime|Thriller
10160,A Nightmare on Elm Street 5: The Dream Child,Horror|Thriller
11452,National Lampoon’s Van Wilder,Comedy|Romance
12163,The Wrestler,Drama|Romance
32275,Duel in the Sun,Western
13785,Best in Show,Comedy
1103,Escape from New York,Science Fiction|Action
36739,School Daze,Comedy|Drama
14144,Daddy Day Camp,Comedy|Family
10622,Mr. Nice Guy,Crime|Action|Comedy
13370,A Mighty Wind,Comedy|Music
11191,Mystic Pizza,Comedy|Drama|Romance
10215,Sliding Doors,Comedy|Drama|Fantasy|Romance
25066,Tales from the Hood,Crime|Horror|Thriller
1523,The Last King of Scotland,Drama
11361,Halloween 5: The Revenge of Michael Myers,Horror|Thriller
92591,Bernie,Comedy|Crime|Drama
57612,Dolphins and Whales: Tribes of the Ocean,Documentary
12509,Pollock,Drama|Romance
15256,200 Cigarettes,Comedy|Drama|Romance
83686,The Words,Drama|Thriller
80304,Casa De Mi Padre,Comedy|Western
28053,City Island,Drama|Comedy
67913,The Guard,Action|Comedy|Thriller|Crime
13991,College,Comedy
1443,The Virgin Suicides,Drama|Romance
8545,Little Voice,Comedy|Drama
19556,Miss March,Comedy|Romance
231576,Wish I Was Here,Drama|Comedy
16172,Simply Irresistible,Comedy
13403,Hedwig and the Angry Inch,Comedy|Music
15797,Only the Strong,Action
347764,Goddess of Love,Mystery|Drama|Thriller|Horror
13537,Shattered Glass,Drama|History
20794,Novocaine,Comedy|Crime|Thriller
31064,The Business of Strangers,Drama|Thriller
576,The Wild Bunch,Adventure|Western
13990,The Wackness,Drama
11583,The First Great Train Robbery,Thriller|Adventure|Drama|Crime
18602,Morvern Callar,Drama
27549,Beastmaster 2: Through the Portal of Time,Action|Adventure|Fantasy|Science Fiction
59728,The 5th Quarter,Drama
10930,The Flower of Evil,Drama
32395,The Greatest,Drama
58882,Snow Flower and the Secret Fan,Drama|History
7547,Come Early Morning,Drama|Romance
35944,Lucky Break,Action|Comedy
42222,Julia,Drama
13827,"Surfer, Dude",Comedy
44260,Lake of Fire,Documentary
9282,11:14,Crime|Drama|Thriller
38940,Men of War,Action|Thriller
35689,Don McKay,Crime|Mystery|Thriller
97614,Deadfall,Crime|Drama|Thriller
37206,A Shine of Rainbows,Drama|Family
58626,The Hit List,Action|Thriller
183894,Emma,Romance|Comedy|Drama
837,Videodrome,Horror|Mystery|Science Fiction
1555,The Spanish Apartment,Drama|Comedy|Romance
244783,Song One,Drama
16564,Winter in Wartime,Drama|History|War
168027,Freaky Deaky,Comedy
3482,The Train,Action|Drama|Thriller|War
135595,Trade Of Innocents,Drama|Thriller
8982,The Protector,Action|Crime|Drama|Thriller
89861,Stiff Upper Lips,Comedy
455,Bend It Like Beckham,Comedy|Drama|Romance
57022,Sunshine State,Drama
14351,Crossover,Action|Adventure|Drama
147767,Khiladi 786,Action|Comedy
10664,[REC]²,Thriller|Horror
55567,Standing Ovation,Comedy|Music|Family
9277,The Sting,Comedy|Crime|Drama
9443,Chariots of Fire,Drama|History
16186,Diary of a Mad Black Woman,Comedy|Drama|Romance
7863,Shine,Drama
138697,Don Jon,Romance|Comedy|Drama
11901,High Plains Drifter,Western
1548,Ghost World,Comedy|Drama
11889,Iris,Drama|Romance
33155,Galaxina,Comedy|Science Fiction
5528,The Chorus,Drama
321,Mambo Italiano,Comedy|Romance
4997,Wonderland,Crime|Drama|Mystery|Thriller
925,Do the Right Thing,Drama
27451,Harvard Man,Drama
73532,Le Havre,Drama|Comedy
979,Irreversible,Drama|Thriller|Crime|Mystery
193722,R100,Comedy|Drama
7913,Rang De Basanti,Drama
253253,Animals,Drama
51995,Salvation Boulevard,Comedy|Thriller|Action|Drama
13173,The Ten,Comedy
22908,A Room for Romeo Brass,Drama|Comedy|Foreign
70670,Headhunters,Thriller|Crime
84204,Grabbers,Science Fiction|Comedy|Thriller|Horror
25248,Saint Ralph,Comedy|Drama
230266,Miss Julie,Drama
16633,Somewhere in Time,Science Fiction|Drama|Fantasy|Romance
63006,Dum Maaro Dum,Drama|Action|Crime|Foreign
91586,Insidious: Chapter 2,Horror|Thriller
215,Saw II,Horror
333371,10 Cloverfield Lane,Thriller|Science Fiction|Drama
9012,Jackass: The Movie,Documentary|Comedy
345911,Lights Out,Horror|Thriller
72571,Paranormal Activity 3,Horror
242512,Ouija,Horror
10072,A Nightmare on Elm Street 3: Dream Warriors,Horror|Thriller
211954,Instructions Not Included,Comedy|Drama
82990,Paranormal Activity 4,Horror
29912,The Robe,Drama
11843,The Return of the Pink Panther,Comedy
11284,Freddy's Dead: The Final Nightmare,Horror|Thriller|Comedy
504,Monster,Crime|Drama
173,"20,000 Leagues Under the Sea",Adventure|Drama|Science Fiction
227348,Paranormal Activity: The Marked Ones,Horror|Thriller
1955,The Elephant Man,Drama|History
152532,Dallas Buyers Club,Drama|History
243940,The Lazarus Effect,Thriller|Horror
77,Memento,Mystery|Thriller
157547,Oculus,Horror
2295,Clerks II,Comedy
71,Billy Elliot,Drama|Comedy|Music
147773,The Way Way Back,Comedy|Drama
16096,House Party 2,Comedy
24266,The Man from Snowy River,Family|Drama|Action|Western|Romance
16508,Doug's 1st Movie,Animation|Family|Comedy
2895,The Apostle,Drama
15660,Mommie Dearest,Drama
59968,Our Idiot Brother,Comedy|Drama
323677,Race,Action|Drama
19848,The Players Club,Drama
256274,"As Above, So Below",Horror|Thriller
235271,Addicted,Drama|Thriller
45153,Eve's Bayou,Drama
284293,Still Alice,Drama
24973,The Egyptian,History|Drama
21610,Nighthawks,Action|Crime|Thriller
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Horror|Thriller
8346,My Big Fat Greek Wedding,Comedy|Drama|Romance
122081,Spring Breakers,Drama|Crime
10987,Halloween: The Curse of Michael Myers,Horror|Thriller
1391,Y Tu Mamá También,Drama|Romance
747,Shaun of the Dead,Horror|Comedy
14745,The Haunting of Molly Hartley,Drama|Horror
26748,Lone Star,Drama|Mystery|Romance
11357,Halloween 4: The Return of Michael Myers,Horror|Thriller
24913,April Fool's Day,Horror|Mystery
13776,Diner,Comedy|Drama
14854,Lone Wolf McQuade,Action|Crime|Drama|Romance|Thriller|Western
50357,Apollo 18,Horror|Thriller|Science Fiction
13090,Sunshine Cleaning,Comedy|Drama
192141,No Escape,Action|Thriller
16441,The Beastmaster,Action|Fantasy
29996,Solomon and Sheba,Drama|History|Romance|War
351819,Fifty Shades of Black,Romance|Comedy
14834,Not Easily Broken,Drama|Romance
22649,A Farewell to Arms,Drama|Romance|War
378200,The Perfect Match,Comedy|Romance
20455,Digimon: The Movie,Fantasy|Animation|Science Fiction|Family
13193,Saved!,Comedy|Drama
11042,The Barbarian Invasions,Comedy|Crime|Drama
10786,Robin and Marian,Action|Adventure|Drama|Romance
12484,The Forsaken,Action|Adventure|Horror|Thriller
17339,Force 10 from Navarone,Action|Adventure|War|Thriller
11959,UHF,Comedy
9900,Grandma's Boy,Comedy
14662,Slums of Beverly Hills,Comedy|Drama
335,Once Upon a Time in the West,Western
15745,Made,Action|Comedy|Thriller
17431,Moon,Science Fiction|Drama
21014,Keeping Up with the Steins,Comedy
78394,Sea Rex 3D: Journey to a Prehistoric World,Documentary
10217,The Sweet Hereafter,Drama
46332,Of Gods and Men,Drama|History
13996,Bottle Shock,Comedy|Drama
3028,Jekyll and Hyde ... Together Again,Comedy|Horror|Science Fiction
1024,Heavenly Creatures,Drama|Fantasy
343795,90 Minutes in Heaven,Drama
45658,Everything Must Go,Comedy|Drama|Romance
16148,Zero Effect,Comedy|Crime|Mystery|Thriller
4553,The Machinist,Thriller|Drama
36351,Light Sleeper,Drama|Crime
245916,Kill the Messenger,Thriller|Crime|Drama|Mystery
27585,Rabbit Hole,Drama
1415,Party Monster,Comedy|Drama|Crime
313922,Green Room,Horror|Crime|Thriller
14474,The Oh in Ohio,Comedy|Drama|Romance
199933,Atlas Shrugged Part III: Who is John Galt?,Drama|Science Fiction|Mystery
13685,Bottle Rocket,Comedy|Crime|Drama
8744,Albino Alligator,Crime|Drama|Thriller
38428,"Gandhi, My Father",Drama|Foreign|History
8847,Standard Operating Procedure,Documentary
39269,Out of the Blue,Drama
46838,Tucker and Dale vs Evil,Comedy|Horror
51384,"Lovely, Still",Drama|Romance
56930,Tycoon,Action|Drama|Romance
41730,Desert Blue,Comedy|Drama
18442,Decoys,Horror|Science Fiction|Thriller
298312,The Visit,Horror|Thriller
11600,Redacted,Drama|War
71547,Fascination,Romance|Thriller
57876,Area 51,Horror|Thriller|Science Fiction
77495,Sleep Tight,Thriller
13849,The Cottage,Horror|Comedy|Crime|Thriller
14849,Dead Like Me: Life After Death,Drama|Fantasy|Comedy
12486,Farce of the Penguins,Comedy|Documentary
19615,Flying By,Drama
244403,Rudderless,Music|Drama|Comedy
292481,Henry & Me,Family|Animation
340816,Christmas Eve,Romance|Comedy
78814,We Have Your Husband,TV Movie|Crime|Drama|Thriller
297596,Dying of the Light,Thriller|Drama
299552,Born Of War,Action|Thriller|War
11935,Capricorn One,Drama|Action|Thriller|Science Fiction
113406,Should've Been Romeo,Comedy|Drama
447027,Running Forever,Family
290825,Yoga Hosers,Comedy|Fantasy|Horror|Thriller
361159,Navy Seals vs. Zombies,Horror|Action
12555,I Served the King of England,Comedy|Drama
31175,Soul Kitchen,Drama|Comedy
12498,Sling Blade,Drama
77949,The Awakening,Horror|Thriller
1690,Hostel,Horror
8435,A Cock and Bull Story,Comedy|Drama
64720,Take Shelter,Thriller|Drama
49365,Lady in White,Horror|Thriller
11404,Driving Lessons,Drama|Comedy
300706,Let's Kill Ward's Wife,Comedy
16337,The Texas Chainsaw Massacre 2,Horror
11577,Pat Garrett & Billy the Kid,Western
77987,Only God Forgives,Drama|Thriller|Crime
40185,Camping Sauvage,Drama|Romance
68202,Without Men,Comedy|Romance
8981,Dear Frankie,Drama|Family
10914,All Hat,Action|Comedy|Drama|Western
50848,The Names of Love,Drama|Comedy|Romance
166624,Treading Water,Drama|Comedy
10822,Savage Grace,Drama
10844,Out of the Blue,Drama
9336,Police Academy,Comedy|Crime
5689,The Blue Lagoon,Romance|Adventure|Drama
712,Four Weddings and a Funeral,Comedy|Drama|Romance
13342,Fast Times at Ridgemont High,Comedy
10339,Moby Dick,Adventure|Drama
1429,25th Hour,Crime|Drama
9303,Bound,Crime|Drama|Romance|Thriller
641,Requiem for a Dream,Crime|Drama
27686,State Fair,Music|Romance
65749,Tango,Drama|Foreign|Romance
6106,Salvador,Drama
252680,Moms' Night Out,Comedy
141,Donnie Darko,Fantasy|Drama|Mystery
66607,Saving Private Perez,Action|Comedy|Foreign
17139,Character,Drama|Foreign|History
12079,Spun,Comedy|Crime|Drama
39800,Life During Wartime,Comedy|Drama
4550,Sympathy for Lady Vengeance,Drama|Thriller
62116,Mozart's Sister,Drama
9991,Mean Machine,Comedy|Drama
13807,Exiled,Action|Crime|Thriller
68818,Blackthorn,Adventure|Action|Western
12093,Lilya 4-ever,Crime|Drama
36419,After.Life,Drama|Horror|Mystery|Thriller
281730,Fugly,Comedy|Drama|Thriller
510,One Flew Over the Cuckoo's Nest,Drama
362105,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy|Horror
10970,Silent Movie,Comedy
375290,Airlift,Thriller|Action|Drama|History
17663,Anne of Green Gables,Drama|Family
270938,Falcon Rising,Adventure|Action
116613,The Sweeney,Action|Drama|Crime
11826,Sexy Beast,Crime|Drama|Thriller
29920,Easy Money,Drama|Thriller|Crime
1088,Whale Rider,Drama|Family
26379,Paa,Drama|Family|Foreign
34069,Cargo,Thriller|Mystery|Science Fiction
10947,High School Musical,Comedy|Drama|Family|Music|TV Movie
47452,Love and Death on Long Island,Drama|Romance|Foreign
3040,Night Watch,Fantasy|Action|Thriller
11386,The Crying Game,Romance|Crime|Drama|Thriller
10246,Porky's,Comedy
29426,Survival of the Dead,Horror|Science Fiction
10331,Night of the Living Dead,Horror
153,Lost in Translation,Drama
703,Annie Hall,Comedy|Drama|Romance
27191,The Greatest Show on Earth,Action|Drama|Romance
1365,Monster's Ball,Drama|Romance
287424,Maggie,Horror
451,Leaving Las Vegas,Drama|Romance
165864,Hansel and Gretel Get Baked,Horror|Comedy
987,The Front Page,Romance|Drama|Comedy
241251,The Boy Next Door,Thriller
40494,Trapeze,Drama
39781,The Kids Are All Right,Comedy|Drama
8337,They Live,Action|Horror|Science Fiction|Thriller
5925,The Great Escape,Adventure|Drama|History|Thriller|War
8357,What the #$*! Do We (K)now!?,Documentary
146203,The Last Exorcism Part II,Horror|Thriller
85350,Boyhood,Drama
512,Scoop,Comedy|Mystery
13408,The Wash,Action|Comedy
47816,3 Strikes,Action|Comedy|Romance
10744,The Cooler,Drama|Romance
11536,The Misfits,Drama|Action|Romance
9782,The Night Listener,Drama|Thriller
18713,The Jerky Boys,Comedy|Crime
6537,The Orphanage,Horror|Drama|Thriller
184345,A Haunted House 2,Comedy|Horror
1809,The Rules of Attraction,Comedy|Drama|Romance
2370,Topaz,Action|Drama|Mystery|Thriller
9809,Let's Go to Prison,Comedy|Crime
5,Four Rooms,Crime|Comedy
11013,Secretary,Comedy|Drama|Romance
19153,The Real Cancun,Documentary
10132,Talk Radio,Drama
16448,Waiting for Guffman,Music|Comedy
15122,Love Stinks,Comedy|Romance
8141,You Kill Me,Comedy|Crime|Thriller|Romance
1546,Thumbsucker,Comedy|Drama
48572,Red State,Horror|Action|Thriller
14517,Mirrormask,Fantasy
89708,Samsara,Drama|Documentary
27551,The Barbarians,Fantasy|Adventure
64678,The Art of Getting By,Drama|Romance
309503,Zipper,Thriller|Drama
14293,Poolhall Junkies,Comedy|Drama|Thriller
15059,The Loss of Sexual Innocence,Drama
103328,Holy Motors,Drama|Fantasy
157847,Joe,Drama
25719,Shooting Fish,Crime|Comedy|Romance
48309,Prison,Crime|Drama|Horror|Thriller
27723,Psycho Beach Party,Comedy
20468,The Big Tease,Comedy|Foreign
242575,"Guten Tag, Ramón",Drama
44945,Trust,Crime|Drama|Thriller
29122,An Everlasting Piece,Comedy|Crime
125123,Among Giants,Comedy|Romance
111190,Adore,Drama
133575,The Velocity of Gary,Drama|Romance
54580,Mondays in the Sun,Drama
52015,Stake Land,Drama|Horror|Action|Thriller|Science Fiction
34941,The Last Time I Committed Suicide,Drama
227975,Futuro Beach,Drama
60422,Another Happy Day,Comedy|Drama
81390,A Lonely Place to Die,Adventure|Action|Thriller|Crime
10981,Nothing,Comedy|Fantasy|Science Fiction
225235,The Geographer Drank His Globe Away,Drama
14902,1776,Drama|Comedy|History|Music
121676,Inescapable,Thriller|Romance
22301,Hell's Angels,Action|Drama|History
20065,Purple Violets,Comedy|Drama|Romance
257087,The Veil,Horror
46420,The Loved Ones,Horror
114635,The Helpers,Horror
158150,How to Fall in Love,Comedy|Romance|TV Movie
251979,The Perfect Wave,Romance|Adventure|Drama
874,A Man for All Seasons,Drama|History
10774,Network,Drama
770,Gone with the Wind,Drama|Romance|War
266102,Desert Dancer,Drama
29715,Major Dundee,War|Western
25209,Annie Get Your Gun,Action|Comedy|Music|Romance|Western
37495,Four Lions,Comedy|Crime|Drama
29262,The House of Sand,Drama
34769,Defendor,Drama|Action|Comedy|Crime
35032,The Pirate,Music|Romance
5178,The Good Heart,Drama|Comedy|Romance
8618,The History Boys,Comedy|Drama
3116,Midnight Cowboy,Drama
9427,The Full Monty,Comedy
813,Airplane!,Comedy
352978,Chain of Command,Thriller|Adventure|Action
10634,Friday,Comedy
9516,Menace II Society,Drama|Action|Crime
16288,Creepshow 2,Horror
23330,The Ballad of Cable Hogue,Action|Comedy|Western
18900,In Cold Blood,Crime|Drama
27029,The Nun's Story,Drama
26268,Harper,Action|Drama|Thriller|Crime|Mystery
573,Frenzy,Crime|Drama|Mystery|Thriller
310131,The Witch,Mystery|Horror
40505,I Got the Hook Up,Action|Comedy
11363,She's the One,Comedy|Romance
3033,Gods and Monsters,Drama
25376,The Secret in Their Eyes,Crime|Drama|Mystery|Romance
22007,Train,Horror|Thriller
765,Evil Dead II,Horror|Comedy|Fantasy
10615,Pootie Tang,Action|Comedy
205321,Sharknado,TV Movie|Horror
89540,The Other Conquest,Drama|Foreign
46146,Troll Hunter,Fantasy|Horror
38007,Ira & Abby,Comedy|Romance
14256,Winter Passing,Comedy|Drama
540,D.E.B.S.,Action
370464,The Masked Saint,Crime|Action
20055,The Betrayed,Crime|Drama|Mystery|Thriller
224569,Taxman,Action|Crime|Comedy|Thriller
395766,The Secret,Drama
39303,2:13,Horror|Thriller|Mystery
142061,"Batman: The Dark Knight Returns, Part 2",Action|Animation
370662,Time to Choose,Documentary
252360,In the Name of the King III,Action|Adventure|Drama|Fantasy
256740,Wicked Blood,Action|Drama|Thriller
299145,Stranded,Drama
241766,Lords of London,Crime|Mystery|Thriller
12535,High Anxiety,Comedy|Music
1667,March of the Penguins,Documentary|Family
50839,Margin Call,Thriller|Drama
86549,August,Drama
13973,Choke,Comedy|Drama
244786,Whiplash,Drama
598,City of God,Drama|Crime
11129,Human Traffic,Comedy|Drama
75861,To Write Love on Her Arms,Drama|Music
13551,The Dead Girl,Mystery|Drama|Crime|Thriller
103663,The Hunt,Drama
850,A Christmas Story,Comedy|Family
12586,Bella,Drama|Romance
11564,Class of 1984,Action|Drama|Horror|Crime|Thriller
301748,The Opposite Sex,Comedy
108346,Dreaming of Joseph Lees,Romance|Drama
8841,The Class,Drama
805,Rosemary's Baby,Horror|Drama|Mystery
11697,The Man Who Shot Liberty Valance,Western
22051,Adam,Drama|Romance
436,Maria Full of Grace,Drama|Thriller|Crime
55347,Beginners,Drama|Romance|Comedy
10070,Feast,Action|Comedy|Horror
8469,Animal House,Comedy
658,Goldfinger,Adventure|Action|Thriller
125490,Antiviral,Science Fiction|Horror
1585,It's a Wonderful Life,Drama|Family|Fantasy
627,Trainspotting,Drama|Crime
23618,The Original Kings of Comedy,Comedy
41436,Paranormal Activity 2,Horror|Thriller
10162,Waking Ned,Comedy|Romance
1430,Bowling for Columbine,Documentary
259943,Coming Home,Drama
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror
11257,A Room with a View,Drama|Romance
158015,The Purge,Science Fiction|Horror|Thriller
82507,Sinister,Horror|Thriller|Mystery
20337,Martin Lawrence Live: Runteldat,Comedy
261,Cat on a Hot Tin Roof,Drama|Romance
1685,Beneath the Planet of the Apes,Adventure|Science Fiction|Mystery
20737,Air Bud,Comedy|Family|Drama
10991,Pokémon: Spell of the Unknown,Adventure|Fantasy|Animation|Action|Family
10225,Friday the 13th Part VI: Jason Lives,Horror|Mystery|Thriller
826,The Bridge on the River Kwai,Drama|History|War
34086,Spaced Invaders,Comedy|Family|Science Fiction
5854,Family Plot,Comedy|Crime|Thriller
284,The Apartment,Comedy|Drama|Romance
10285,Jason Goes to Hell: The Final Friday,Fantasy|Horror|Thriller
5780,Torn Curtain,Mystery|Thriller
292,Dave Chappelle's Block Party,Comedy|Documentary|Music
223485,Slow West,Romance|Thriller|Western
29463,Krush Groove,Drama|Music|Romance
18065,Next Day Air,Action|Comedy|Crime
22013,Elmer Gantry,Drama
821,Judgment at Nuremberg,Drama|History
53862,Trippin',Comedy|Romance
3089,Red River,Western
30139,Phat Girlz,Comedy|Romance
132344,Before Midnight,Romance|Drama
15582,Teen Wolf Too,Comedy|Fantasy|Family
15158,Phantasm II,Action|Horror|Science Fiction|Thriller
44634,Woman Thou Art Loosed,Drama
30309,Real Women Have Curves,Comedy|Drama
7509,Water,Drama|Foreign|Romance
10557,East Is East,Comedy
23531,Whipped,Comedy|Romance
28005,Kama Sutra - A Tale of Love,Drama|History|Romance
40247,Please Give,Comedy|Drama
252,Willy Wonka & the Chocolate Factory,Family|Fantasy
24126,Warlock: The Armageddon,Fantasy|Horror|Science Fiction
13982,8 Heads in a Duffel Bag,Comedy|Crime
16642,Days of Heaven,Drama|Romance
17734,Thirteen Conversations About One Thing,Drama
18892,Jawbreaker,Comedy
549,Basquiat,Drama|History
121986,Frances Ha,Comedy|Drama
868,Tsotsi,Crime|Drama
10683,Happiness,Comedy|Drama
17995,DysFunktional Family,Comedy|Documentary
246403,Tusk,Comedy|Horror
670,Oldboy,Drama|Thriller|Mystery|Action
35691,Letters to God,Action|Drama|Family|Thriller
49010,Hobo with a Shotgun,Action|Comedy|Thriller
317930,Compadres,Action|Comedy
11229,Freeway,Comedy|Drama|Thriller
22488,Love's Abiding Joy,TV Movie|Action|Drama|Family
24469,Fish Tank,Drama
82533,Damsels in Distress,Comedy|Romance
50942,Creature,Horror|Science Fiction|Thriller
84174,Bachelorette,Comedy|Romance
34099,Brave New Girl,Drama|Music|Family
79940,Tim and Eric's Billion Dollar Movie,Comedy
342,Summer Storm,Comedy|Drama
281230,Fort McCoy,War|Drama|History
38033,Chain Letter,Horror|Thriller
100975,Just Looking,Drama|Comedy
38541,The Divide,Science Fiction
39563,The Eclipse,Drama|Horror|Romance
234212,Demonic,Thriller|Horror
27404,My Big Fat Independent Movie,Comedy
170480,The Deported,Comedy|Family
71866,Tanner Hall,Drama
192210,Open Road,Action|Drama|Thriller
180296,They Came Together,Comedy
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy
70006,Never Back Down 2: The Beatdown,Drama|Action
26039,Point Blank,Action|Crime|Drama|Thriller
79587,Four Single Fathers,Drama|Comedy
176077,Enter the Dangerous Mind,Thriller
260947,Something Wicked,Mystery|Thriller
342502,AWOL-72,Thriller
191229,Iguana,
43213,Chicago Overcoat,Action|Crime|Thriller
44594,Barry Munday,Comedy|Drama|Romance
666,Central Station,Drama
248,Pocketful of Miracles,Comedy|Drama
325173,Close Range,Crime|Action
55831,Boynton Beach Club,Comedy|Drama|Romance
351043,Amnesiac,Thriller|Mystery|Drama|Horror
43942,Freakonomics,Documentary
10226,High Tension,Horror|Thriller|Mystery
66942,Griff the Invisible,Romance|Comedy|Drama
356483,Unnatural,Thriller|Action|Horror
10476,Hustle & Flow,Drama
239,Some Like It Hot,Comedy|Romance
10281,Friday the 13th Part VII: The New Blood,Horror|Thriller
630,The Wizard of Oz,Adventure|Family|Fantasy
3034,Young Frankenstein,Comedy|Science Fiction
13025,Diary of the Dead,Horror|Action|Science Fiction
21461,Lage Raho Munna Bhai,Comedy|Drama|Romance
55306,Ulee's Gold,Drama
17264,The Black Stallion,Adventure|Family
346081,Sardaarji,
16016,Journey to Saturn,Action|Adventure|Animation|Comedy|Science Fiction
15875,Donovan's Reef,Adventure|Comedy|Romance
5900,The Dress,Comedy|Drama
43306,A Guy Named Joe,Drama|Romance|War
11072,Blazing Saddles,Western|Comedy
9730,Friday the 13th: The Final Chapter,Horror|Thriller
209274,Ida,Drama
26371,Maurice,Drama|Romance
14137,Beer League,Comedy
291,Riding Giants,Documentary
14139,Timecrimes,Science Fiction|Thriller
33106,Silver Medalist,Action|Adventure|Comedy|Drama|Foreign
8875,Timber Falls,Horror|Thriller
872,Singin' in the Rain,Comedy|Music|Romance
72914,"Fat, Sick & Nearly Dead",Documentary
139038,A Haunted House,Comedy|Horror
126509,2016: Obama's America,Documentary
9591,That Thing You Do!,Comedy|Drama
10676,Halloween III: Season of the Witch,Horror|Mystery|Science Fiction
1687,Escape from the Planet of the Apes,Action|Science Fiction
24748,Hud,Action|Drama|Western
181330,Kevin Hart: Let Me Explain,Comedy|Documentary
468,My Own Private Idaho,Drama|Romance
401,Garden State,Comedy|Drama|Romance
76,Before Sunrise,Drama|Romance
50538,Evil Words,Horror|Mystery|Thriller
25636,Jesus' Son,Comedy|Drama|Romance
19316,Saving Face,Comedy|Romance
21074,Brick Lane,Drama
84329,Robot & Frank,Science Fiction|Comedy|Drama|Crime
20,My Life Without Me,Drama|Romance
157386,The Spectacular Now,Comedy|Drama|Romance
13007,Religulous,Comedy|Documentary
13518,Fuel,Documentary|Drama
116584,Valley of the Heart's Delight,Drama
46849,Eye of the Dolphin,Drama
40428,8: The Mormon Proposition,Documentary
17334,The Other End of the Line,Comedy|Romance
1698,Anatomy,Horror|Thriller
20764,Sleep Dealer,Drama|Science Fiction|Thriller
45132,Super,Comedy|Action|Drama
76706,Christmas Mail,Comedy|Family
254472,Stung,Comedy|Horror
